file_id,user_id,subforum_id,num_contexts,label_text,sentence,label
14069483_1,572266,1383,0,hate,The regime wants Germans to hate themselves  too bad that they are not already brown Muslims !,1
12904919_1,572076,1345,0,hate,Here is a video of the event that is worth watching just to see a beautiful White lady screaming `` scum  scum  scum  f * * * ing scum !!! '' at the muslim filth .,1
14025978_1,577813,1387,0,hate,I just need to turn on a tv and I see it advertised everywhere  mostly African apes with attractive white woman .,1
31330843_3,582650,1346,0,hate,I 'd like to see Iran wipe Israel off the map .,1
13290706_1,579197,1345,4,hate,God please bless with wisdom the judge and jury against this group of thugs that they all might be hanged .,1
12858628_1,575569,1346,0,hate,South Africa has returned to the Stone Age in 20 years .,1
13330661_1,573895,1345,0,hate,All the jews I have ever known will do anything for money  and all I can say is there are no good jews,1
12862593_2,575534,1346,0,hate,The Negro Pre-Adamite beast girl complains that this somehow mysteriously `` targets '' her .,1
14666912_1,572134,1371,0,hate,One thing you seemingly cannot grasp--that JEWS themselves are messiah  and their kingdom is earthly .,1
14677826_3,572816,1371,0,hate,We can all put down our torches go home and suck some Jew d@cK JUST LIKE YOU !,1
30837533_2,572087,1346,0,hate,God 's own divine intervention  aided by Jewish money swindled from the goyim .,1
30500254_10,575946,1362,0,hate,When she goes outside  the subhuman ape thing is usually out there .,1
14039567_1,577432,1387,0,hate,Yeah London has gone to hell  when all the remaining whites are gone it will become a zombie town of crumbling buildings  dealers and junkies .,1
30466478_1,735180,1388,0,hate,I am sure California is full of sick self hating whites  who think that for the good of all the black brown and yellow peoples of the world  whites need to commit racial suicide and disappear from their face of the earth for their sake and wo n't that be just dandy !,1
13480228_1,572128,1345,0,hate,Angela Spain was murdered in her home by a drifter negro .,1
13472706_1,583528,1346,0,hate,To all white patriots  watch ENDGAME ALEX JONES  OR ENDGAME from PRISON PLANET  and learn the agenda from the criminals Jewish bankers .,1
13434590_2,575709,1347,0,hate,Where a white woman can go about in public and not fear assault by muds .,1
13126465_2,577311,1345,1,hate,We know they cant swim  but they might not remember that in their lust for ' dat money ' .,1
14675003_4,572073,1371,1,hate,Their is a group of people behind the scenes orchestrating your destruction and they are using non Whites as tools to accomplish their agenda .,1
33202466_1,578702,1388,0,hate,I would n't be surprised if the government took more taxes off our pay checks so that Trudeau could feed and house more rapeugees that are flooding our country .,1
14073043_1,575124,1383,0,hate,This gay kill a young bulgarian man to protect some criminal brown gypsy from beating This is the true face of so-called `` anti-racist '' !,1
13843249_1,591099,1391,0,hate,i get what your saying and there are thousands of non irish here who will never contribute anything to this land .,1
30642035_1,576777,1362,1,hate,Remind them that they 're just another Jew tool and that they are basically spitting on the graves of millions of people that were murdered by real Communists .,1
13444199_1,581884,1347,3,hate,I retract - always .... Always because an animal lacks the skills to properly raise a ( half ) human child .,1
13384830_1,578653,1345,1,hate,There's something so gross and such an assault on the senses as the sound of an European romance language coming from the mouths of savages ! . .,1
30500254_13,575946,1362,0,hate,My daughter said she had only touched the apeling 's back  not hit her .,1
14672820_2,576320,1371,1,hate,Because behaving like civilized and educated person is `` to white '' for negroes .,1
14658183_1,572285,1371,0,hate,As a brit my knowledge of american law is somewhat lacking but even i know that this holder groid has committed treason,1
13478687_1,582969,1347,0,hate,Homo neanderthalensis was just a dumb negro subspecies of the negroid species and never white-european .,1
13477295_3,572087,1345,2,hate,No wonder we are in such bad shape with this tribe in charge of the White House and Congress .,1
31755296_1,617825,1363,0,hate,Black people are the biggest pawns ever everyone uses them for crime they are always the fall guy.Italian mob uses them to do the dirty work the mexicans use them the japanese use them and the chinese.Now who should know whos name ?,1
13286209_1,576832,1345,0,hate,Unfortunately I have n't kept up with this maddening story  but have hate crime charges been filed against these black apes ?,1
31673739_3,575645,1345,2,hate,All you liberals care about is `` Diversity . '',1
13940778_2,594169,1388,0,hate,Pakis asians and even jungle bunnies come in and * * * * starts getting weird .,1
13393063_2,577328,1345,0,hate,An ape without a penis will never be able to pass it on to others .,1
14669890_3,572638,1371,3,hate,Good luck with your bugchasing  homo . . .,1
30622793_2,572134,1359,0,hate,Besides who would even bother to help them ?,1
14666450_1,573383,1371,0,hate,Another black is now trying to convince me that black slaves were force-fed animal lard through huge tubes and had their hands and feet cut off so they could work in the cotton fields without running away,1
13292902_2,577803,1345,0,hate,Negros are so dumb .,1
13848468_1,579630,1391,3,hate,Why dont we just put them in my spot and then drop a few bombs.I am serious they are making fools out of the Irish .,1
13473131_1,575873,1346,0,hate,The only thing more disgusting than a White woman with a groid is a White woman who drags her White child into the filth with her .,1
30773726_1,578332,1362,0,hate,The lesbian student will probably find a jew lawyer and sue for violating her civil rights.That 's a common jew tactic .,1
30488308_2,577193,1348,0,hate,Such a shàme how we 've allowed blacks and browns to destroy every last square inch of our cities .,1
30518085_2,734612,1348,0,hate,Gotta represent my coconuts and mangos yo !!,1
31732793_2,577415,1363,0,hate,When I see this stuff nowadays it makes me wa n't to punch the white people who fall for it .,1
14268247_2,572068,1380,0,hate,I stopped there one day looking for a job for my holidays  and I left immediately when I saw it : you can barely find a straight person there in summer .,1
13866762_1,591103,1391,6,hate,The thing that concerns me is that he got a house off the council thats a house that a Irish family should have got .,1
14102434_1,599464,1381,3,hate,i live near albany but i could hang out with u if u want we could beat upsome unpure infidels if you would like,1
30474128_1,578653,1354,0,hate,I suppose they 're trying to be funny  but it 's really just an effort to continue demonizing Germans and propagating the Holocau $ t .,1
31673739_4,575645,1345,2,hate,That 's your real religion and you worship that false god above everything else every day .,1
13866727_1,587054,1391,0,hate,ive seen some very beautiful white women and nothing sickens me more than to see them pull up at the mall  grocery store  or gas station and think damn shes beautiful then to see her open the back door and walk in with an oreo baby kinda makes you wish it was still 1940 here in alabama 16,1
14669208_2,572648,1371,1,hate,The next generation of humanity should thank you for not having been infected with your flawed genetic structure .,1
13845939_1,584989,1391,0,hate,It made me sick looking at all the Blacks and Asians .,1
14025552_2,577813,1387,0,hate,Just as there 's a place for Pakis called Pakistan and a place for Negro 's called Africa .,1
13460337_1,572059,1347,0,hate,Me thinks Genesis is a negro who thinks he 's from the line of Adam.A troll  confused  black and prowling Stormfront.So make the Revelation Genesis - what are you really up to ?,1
13859066_1,572190,1391,0,hate,You got that right in one go.Lets hope he gets well soon and on his way home If you do n't have these apes in your great Country then count your blessings,1
14063913_1,572097,1383,0,hate,Dunnes strikers to attend funeral - BelfastTelegraph.co.uk Lets hope these reds are n't mistaken for the usual white targets of these jungle savages !,1
30756469_1,578188,1362,0,hate,I would rather have a white person with a high school diploma from an all white high school teach a kid to read than a negro with a college degree not teach a kid to read even while getting paid to do so .,1
14655869_1,572107,1371,0,hate,I dont believe i or anyone living today brought you here or wanted you here .,1
13859057_1,589430,1391,0,hate,Glad it made news your way the truth must be told but have you noticed it says it is not a racist attack  Oh but we all know the story shall it of been some poor black bastard bashed to near death in Dublin eh,1
14033722_3,572196,1387,0,hate,We do not want `` assimilation '' .,1
30404456_2,577669,1388,0,hate,They are scum  they are traitors .,1
